user_id,variant,metric_name,metric_value
t-01934,treatment,revenue,0.0
t-01935,treatment,revenue,31.82
t-01936,treatment,revenue,0.0
t-01937,treatment,revenue,0.0
t-01938,treatment,revenue,0.0
t-01939,treatment,revenue,0.0
t-01940,treatment,revenue,0.0
t-01941,treatment,revenue,0.0
t-01942,treatment,revenue,0.0
t-01943,treatment,revenue,0.0
t-01944,treatment,revenue,0.0
t-01945,treatment,revenue,0.0
t-01946,treatment,revenue,0.0
t-01947,treatment,revenue,0.0
t-01948,treatment,revenue,0.0
t-01949,treatment,revenue,0.0
t-01950,treatment,revenue,0.0
t-01951,treatment,revenue,0.0
t-01952,treatment,revenue,0.0
t-01953,treatment,revenue,0.0
t-01954,treatment,revenue,0.0
t-01955,treatment,revenue,22.01
t-01956,treatment,revenue,0.0
t-01957,treatment,revenue,0.0
t-01958,treatment,revenue,0.0
t-01959,treatment,revenue,0.0
t-01960,treatment,revenue,0.0
t-01961,treatment,revenue,148.12
t-01962,treatment,revenue,0.0
t-01963,treatment,revenue,0.0
t-01964,treatment,revenue,0.0
t-01965,treatment,revenue,0.0
t-01966,treatment,revenue,0.0
t-01967,treatment,revenue,0.0
t-01968,treatment,revenue,0.0
t-01969,treatment,revenue,0.0
t-01970,treatment,revenue,0.0
t-01971,treatment,revenue,56.87
t-01972,treatment,revenue,0.0
t-01973,treatment,revenue,0.0
t-01974,treatment,revenue,0.0
t-01975,treatment,revenue,0.0
t-01976,treatment,revenue,0.0
t-01977,treatment,revenue,0.0
t-01978,treatment,revenue,0.0
t-01979,treatment,revenue,0.0
t-01980,treatment,revenue,0.0
t-01981,treatment,revenue,0.0
t-01982,treatment,revenue,0.0
t-01983,treatment,revenue,0.0
t-01984,treatment,revenue,0.0
t-01985,treatment,revenue,0.0
t-01986,treatment,revenue,0.0
t-01987,treatment,revenue,0.0
t-01988,treatment,revenue,56.16
t-01989,treatment,revenue,0.0
t-01990,treatment,revenue,0.0
t-01991,treatment,revenue,0.0
t-01992,treatment,revenue,0.0
t-01993,treatment,revenue,0.0
t-01994,treatment,revenue,0.0
t-01995,treatment,revenue,23.07
t-01996,treatment,revenue,0.0
t-01997,treatment,revenue,0.0
t-01998,treatment,revenue,0.0
t-01999,treatment,revenue,70.82
t-02000,treatment,revenue,0.0
t-02001,treatment,revenue,0.0
t-02002,treatment,revenue,0.0
t-02003,treatment,revenue,79.74
t-02004,treatment,revenue,0.0
t-02005,treatment,revenue,0.0
t-02006,treatment,revenue,0.0
t-02007,treatment,revenue,0.0
t-02008,treatment,revenue,0.0
t-02009,treatment,revenue,0.0
t-02010,treatment,revenue,0.0
t-02011,treatment,revenue,0.0
t-02012,treatment,revenue,0.0
t-02013,treatment,revenue,0.0
t-02014,treatment,revenue,0.0
t-02015,treatment,revenue,0.0
t-02016,treatment,revenue,0.0
t-02017,treatment,revenue,0.0
t-02018,treatment,revenue,0.0
t-02019,treatment,revenue,0.0
t-02020,treatment,revenue,48.93
t-02021,treatment,revenue,79.87
t-02022,treatment,revenue,0.0
t-02023,treatment,revenue,0.0
t-02024,treatment,revenue,0.0
t-02025,treatment,revenue,90.62
t-02026,treatment,revenue,0.0
t-02027,treatment,revenue,0.0
t-02028,treatment,revenue,0.0
t-02029,treatment,revenue,0.0
t-02030,treatment,revenue,0.0
t-02031,treatment,revenue,0.0
t-02032,treatment,revenue,0.0
t-02033,treatment,revenue,0.0
t-02034,treatment,revenue,0.0
t-02035,treatment,revenue,0.0
t-02036,treatment,revenue,0.0
t-02037,treatment,revenue,0.0
t-02038,treatment,revenue,0.0
t-02039,treatment,revenue,67.8
t-02040,treatment,revenue,0.0
t-02041,treatment,revenue,0.0
t-02042,treatment,revenue,0.0
t-02043,treatment,revenue,0.0
t-02044,treatment,revenue,0.0
t-02045,treatment,revenue,20.19
t-02046,treatment,revenue,0.0
t-02047,treatment,revenue,0.0
t-02048,treatment,revenue,0.0
t-02049,treatment,revenue,0.0
t-02050,treatment,revenue,0.0
t-02051,treatment,revenue,0.0
t-02052,treatment,revenue,0.0
t-02053,treatment,revenue,0.0
t-02054,treatment,revenue,0.0
t-02055,treatment,revenue,0.0
t-02056,treatment,revenue,0.0
t-02057,treatment,revenue,0.0
t-02058,treatment,revenue,0.0
t-02059,treatment,revenue,0.0
t-02060,treatment,revenue,0.0
t-02061,treatment,revenue,0.0
t-02062,treatment,revenue,0.0
t-02063,treatment,revenue,0.0
t-02064,treatment,revenue,0.0
t-02065,treatment,revenue,0.0
t-02066,treatment,revenue,0.0
t-02067,treatment,revenue,0.0
t-02068,treatment,revenue,0.0
t-02069,treatment,revenue,0.0
t-02070,treatment,revenue,0.0
t-02071,treatment,revenue,31.87
t-02072,treatment,revenue,0.0
t-02073,treatment,revenue,0.0
t-02074,treatment,revenue,0.0
t-02075,treatment,revenue,0.0
t-02076,treatment,revenue,0.0
t-02077,treatment,revenue,0.0
t-02078,treatment,revenue,0.0
t-02079,treatment,revenue,0.0
t-02080,treatment,revenue,114.33
t-02081,treatment,revenue,55.54
t-02082,treatment,revenue,0.0
t-02083,treatment,revenue,55.65
t-02084,treatment,revenue,0.0
t-02085,treatment,revenue,0.0
t-02086,treatment,revenue,0.0
t-02087,treatment,revenue,0.0
t-02088,treatment,revenue,0.0
t-02089,treatment,revenue,0.0
t-02090,treatment,revenue,0.0
t-02091,treatment,revenue,0.0
t-02092,treatment,revenue,0.0
t-02093,treatment,revenue,0.0
t-02094,treatment,revenue,0.0
t-02095,treatment,revenue,36.81
t-02096,treatment,revenue,0.0
t-02097,treatment,revenue,0.0
t-02098,treatment,revenue,0.0
t-02099,treatment,revenue,40.17
t-02100,treatment,revenue,0.0
t-02101,treatment,revenue,0.0
t-02102,treatment,revenue,0.0
t-02103,treatment,revenue,0.0
t-02104,treatment,revenue,0.0
t-02105,treatment,revenue,0.0
t-02106,treatment,revenue,0.0
t-02107,treatment,revenue,0.0
t-02108,treatment,revenue,0.0
t-02109,treatment,revenue,0.0
t-02110,treatment,revenue,0.0
t-02111,treatment,revenue,0.0
t-02112,treatment,revenue,0.0
t-02113,treatment,revenue,91.53
t-02114,treatment,revenue,0.0
t-02115,treatment,revenue,0.0
t-02116,treatment,revenue,0.0
t-02117,treatment,revenue,0.0
t-02118,treatment,revenue,0.0
t-02119,treatment,revenue,0.0
t-02120,treatment,revenue,0.0
t-02121,treatment,revenue,105.04
t-02122,treatment,revenue,0.0
t-02123,treatment,revenue,0.0
t-02124,treatment,revenue,0.0
t-02125,treatment,revenue,0.0
t-02126,treatment,revenue,0.0
t-02127,treatment,revenue,0.0
t-02128,treatment,revenue,0.0
t-02129,treatment,revenue,0.0
t-02130,treatment,revenue,0.0
t-02131,treatment,revenue,0.0
t-02132,treatment,revenue,0.0
t-02133,treatment,revenue,0.0
t-02134,treatment,revenue,0.0
t-02135,treatment,revenue,76.61
t-02136,treatment,revenue,0.0
t-02137,treatment,revenue,0.0
t-02138,treatment,revenue,0.0
t-02139,treatment,revenue,0.0
t-02140,treatment,revenue,0.0
t-02141,treatment,revenue,68.59
t-02142,treatment,revenue,0.0
t-02143,treatment,revenue,70.95
t-02144,treatment,revenue,0.0
t-02145,treatment,revenue,0.0
t-02146,treatment,revenue,0.0
t-02147,treatment,revenue,0.0
t-02148,treatment,revenue,0.0
t-02149,treatment,revenue,0.0
t-02150,treatment,revenue,0.0
t-02151,treatment,revenue,0.0
t-02152,treatment,revenue,0.0
t-02153,treatment,revenue,0.0
t-02154,treatment,revenue,51.85
t-02155,treatment,revenue,0.0
t-02156,treatment,revenue,31.14
t-02157,treatment,revenue,0.0
t-02158,treatment,revenue,0.0
t-02159,treatment,revenue,0.0
t-02160,treatment,revenue,0.0
t-02161,treatment,revenue,0.0
t-02162,treatment,revenue,0.0
t-02163,treatment,revenue,0.0
t-02164,treatment,revenue,0.0
t-02165,treatment,revenue,0.0
t-02166,treatment,revenue,0.0
t-02167,treatment,revenue,0.0
t-02168,treatment,revenue,0.0
t-02169,treatment,revenue,28.25
t-02170,treatment,revenue,0.0
t-02171,treatment,revenue,0.0
t-02172,treatment,revenue,0.0
t-02173,treatment,revenue,0.0
t-02174,treatment,revenue,96.7
t-02175,treatment,revenue,0.0
t-02176,treatment,revenue,0.0
t-02177,treatment,revenue,52.73
t-02178,treatment,revenue,0.0
t-02179,treatment,revenue,0.0
t-02180,treatment,revenue,0.0
t-02181,treatment,revenue,0.0
t-02182,treatment,revenue,66.33
t-02183,treatment,revenue,0.0
t-02184,treatment,revenue,0.0
t-02185,treatment,revenue,0.0
t-02186,treatment,revenue,0.0
t-02187,treatment,revenue,0.0
t-02188,treatment,revenue,0.0
t-02189,treatment,revenue,0.0
t-02190,treatment,revenue,0.0
t-02191,treatment,revenue,58.84
t-02192,treatment,revenue,0.0
t-02193,treatment,revenue,0.0
t-02194,treatment,revenue,0.0
t-02195,treatment,revenue,60.2
t-02196,treatment,revenue,0.0
t-02197,treatment,revenue,0.0
t-02198,treatment,revenue,0.0
t-02199,treatment,revenue,0.0
t-02200,treatment,revenue,62.5
t-02201,treatment,revenue,0.0
t-02202,treatment,revenue,0.0
t-02203,treatment,revenue,0.0
t-02204,treatment,revenue,0.0
t-02205,treatment,revenue,0.0
t-02206,treatment,revenue,0.0
t-02207,treatment,revenue,0.0
t-02208,treatment,revenue,0.0
t-02209,treatment,revenue,0.0
t-02210,treatment,revenue,0.0
t-02211,treatment,revenue,0.0
t-02212,treatment,revenue,0.0
t-02213,treatment,revenue,0.0
t-02214,treatment,revenue,0.0
t-02215,treatment,revenue,73.25
t-02216,treatment,revenue,0.0
t-02217,treatment,revenue,37.89
t-02218,treatment,revenue,0.0
t-02219,treatment,revenue,0.0
t-02220,treatment,revenue,0.0
t-02221,treatment,revenue,0.0
t-02222,treatment,revenue,0.0
t-02223,treatment,revenue,0.0
t-02224,treatment,revenue,91.11
t-02225,treatment,revenue,0.0
t-02226,treatment,revenue,38.4
t-02227,treatment,revenue,0.0
t-02228,treatment,revenue,59.61
t-02229,treatment,revenue,0.0
t-02230,treatment,revenue,0.0
t-02231,treatment,revenue,0.0
t-02232,treatment,revenue,31.43
t-02233,treatment,revenue,0.0
t-02234,treatment,revenue,0.0
t-02235,treatment,revenue,49.65
t-02236,treatment,revenue,0.0
t-02237,treatment,revenue,0.0
t-02238,treatment,revenue,0.0
t-02239,treatment,revenue,0.0
t-02240,treatment,revenue,39.77
t-02241,treatment,revenue,0.0
t-02242,treatment,revenue,0.0
t-02243,treatment,revenue,0.0
t-02244,treatment,revenue,0.0
t-02245,treatment,revenue,0.0
t-02246,treatment,revenue,0.0
t-02247,treatment,revenue,0.0
t-02248,treatment,revenue,0.0
t-02249,treatment,revenue,0.0
t-02250,treatment,revenue,0.0
t-02251,treatment,revenue,54.1
t-02252,treatment,revenue,0.0
t-02253,treatment,revenue,0.0
t-02254,treatment,revenue,74.51
t-02255,treatment,revenue,55.38
t-02256,treatment,revenue,0.0
t-02257,treatment,revenue,0.0
t-02258,treatment,revenue,0.0
t-02259,treatment,revenue,0.0
t-02260,treatment,revenue,0.0
t-02261,treatment,revenue,0.0
t-02262,treatment,revenue,0.0
t-02263,treatment,revenue,0.0
t-02264,treatment,revenue,0.0
t-02265,treatment,revenue,129.33
t-02266,treatment,revenue,0.0
t-02267,treatment,revenue,0.0
t-02268,treatment,revenue,76.57
t-02269,treatment,revenue,0.0
t-02270,treatment,revenue,0.0
t-02271,treatment,revenue,0.0
t-02272,treatment,revenue,0.0
t-02273,treatment,revenue,0.0
t-02274,treatment,revenue,0.0
t-02275,treatment,revenue,0.0
t-02276,treatment,revenue,0.0
t-02277,treatment,revenue,0.0
t-02278,treatment,revenue,48.29
t-02279,treatment,revenue,0.0
t-02280,treatment,revenue,0.0
t-02281,treatment,revenue,0.0
t-02282,treatment,revenue,0.0
t-02283,treatment,revenue,0.0
t-02284,treatment,revenue,0.0
t-02285,treatment,revenue,0.0
t-02286,treatment,revenue,0.0
t-02287,treatment,revenue,0.0
t-02288,treatment,revenue,0.0
t-02289,treatment,revenue,0.0
t-02290,treatment,revenue,0.0
t-02291,treatment,revenue,0.0
t-02292,treatment,revenue,0.0
t-02293,treatment,revenue,0.0
t-02294,treatment,revenue,51.48
t-02295,treatment,revenue,0.0
t-02296,treatment,revenue,0.0
t-02297,treatment,revenue,0.0
t-02298,treatment,revenue,63.43
t-02299,treatment,revenue,0.0
t-02300,treatment,revenue,0.0
t-02301,treatment,revenue,0.0
t-02302,treatment,revenue,0.0
t-02303,treatment,revenue,0.0
t-02304,treatment,revenue,0.0
t-02305,treatment,revenue,0.0
t-02306,treatment,revenue,0.0
t-02307,treatment,revenue,0.0
t-02308,treatment,revenue,0.0
t-02309,treatment,revenue,0.0
t-02310,treatment,revenue,0.0
t-02311,treatment,revenue,0.0
t-02312,treatment,revenue,0.0
t-02313,treatment,revenue,73.48
t-02314,treatment,revenue,0.0
t-02315,treatment,revenue,0.0
t-02316,treatment,revenue,0.0
t-02317,treatment,revenue,0.0
t-02318,treatment,revenue,0.0
t-02319,treatment,revenue,30.71
t-02320,treatment,revenue,0.0
t-02321,treatment,revenue,0.0
t-02322,treatment,revenue,0.0
t-02323,treatment,revenue,0.0
t-02324,treatment,revenue,0.0
t-02325,treatment,revenue,0.0
t-02326,treatment,revenue,0.0
t-02327,treatment,revenue,0.0
t-02328,treatment,revenue,0.0
t-02329,treatment,revenue,71.27
t-02330,treatment,revenue,0.0
t-02331,treatment,revenue,0.0
t-02332,treatment,revenue,0.0
t-02333,treatment,revenue,0.0
t-02334,treatment,revenue,0.0
t-02335,treatment,revenue,0.0
t-02336,treatment,revenue,0.0
t-02337,treatment,revenue,0.0
t-02338,treatment,revenue,31.07
t-02339,treatment,revenue,0.0
t-02340,treatment,revenue,0.0
t-02341,treatment,revenue,68.23
t-02342,treatment,revenue,87.8
t-02343,treatment,revenue,0.0
t-02344,treatment,revenue,0.0
t-02345,treatment,revenue,0.0
t-02346,treatment,revenue,0.0
t-02347,treatment,revenue,0.0
t-02348,treatment,revenue,0.0
t-02349,treatment,revenue,0.0
t-02350,treatment,revenue,61.24
t-02351,treatment,revenue,18.79
t-02352,treatment,revenue,0.0
t-02353,treatment,revenue,0.0
t-02354,treatment,revenue,24.0
t-02355,treatment,revenue,0.0
t-02356,treatment,revenue,0.0
t-02357,treatment,revenue,0.0
t-02358,treatment,revenue,0.0
t-02359,treatment,revenue,0.0
t-02360,treatment,revenue,0.0
t-02361,treatment,revenue,0.0
t-02362,treatment,revenue,68.94
t-02363,treatment,revenue,0.0
t-02364,treatment,revenue,0.0
t-02365,treatment,revenue,0.0
t-02366,treatment,revenue,0.0
t-02367,treatment,revenue,0.0
t-02368,treatment,revenue,0.0
t-02369,treatment,revenue,0.0
t-02370,treatment,revenue,0.0
t-02371,treatment,revenue,0.0
t-02372,treatment,revenue,0.0
t-02373,treatment,revenue,0.0
t-02374,treatment,revenue,0.0
t-02375,treatment,revenue,0.0
t-02376,treatment,revenue,0.0
t-02377,treatment,revenue,0.0
t-02378,treatment,revenue,0.0
t-02379,treatment,revenue,0.0
t-02380,treatment,revenue,0.0
t-02381,treatment,revenue,0.0
t-02382,treatment,revenue,0.0
t-02383,treatment,revenue,0.0
t-02384,treatment,revenue,0.0
t-02385,treatment,revenue,0.0
t-02386,treatment,revenue,17.74
t-02387,treatment,revenue,0.0
t-02388,treatment,revenue,0.0
t-02389,treatment,revenue,0.0
t-02390,treatment,revenue,0.0
t-02391,treatment,revenue,0.0
t-02392,treatment,revenue,0.0
t-02393,treatment,revenue,0.0
t-02394,treatment,revenue,0.0
t-02395,treatment,revenue,0.0
t-02396,treatment,revenue,0.0
t-02397,treatment,revenue,0.0
t-02398,treatment,revenue,70.42
t-02399,treatment,revenue,0.0
t-02400,treatment,revenue,0.0
t-02401,treatment,revenue,0.0
t-02402,treatment,revenue,0.0
t-02403,treatment,revenue,0.0
t-02404,treatment,revenue,0.0
t-02405,treatment,revenue,0.0
t-02406,treatment,revenue,83.36
t-02407,treatment,revenue,0.0
t-02408,treatment,revenue,0.0
t-02409,treatment,revenue,0.0
t-02410,treatment,revenue,0.0
t-02411,treatment,revenue,0.0
t-02412,treatment,revenue,0.0
t-02413,treatment,revenue,0.0
t-02414,treatment,revenue,0.0
t-02415,treatment,revenue,0.0
t-02416,treatment,revenue,0.0
t-02417,treatment,revenue,0.0
t-02418,treatment,revenue,89.2
t-02419,treatment,revenue,0.0
t-02420,treatment,revenue,0.0
t-02421,treatment,revenue,0.0
t-02422,treatment,revenue,0.0
t-02423,treatment,revenue,0.0
t-02424,treatment,revenue,48.01
t-02425,treatment,revenue,0.0
t-02426,treatment,revenue,0.0
t-02427,treatment,revenue,0.0
t-02428,treatment,revenue,0.0
t-02429,treatment,revenue,0.0
t-02430,treatment,revenue,0.0
t-02431,treatment,revenue,0.0
t-02432,treatment,revenue,0.0
t-02433,treatment,revenue,0.0
t-02434,treatment,revenue,0.0
t-02435,treatment,revenue,0.0
t-02436,treatment,revenue,0.0
t-02437,treatment,revenue,0.0
t-02438,treatment,revenue,0.0
t-02439,treatment,revenue,0.0
t-02440,treatment,revenue,0.0
t-02441,treatment,revenue,0.0
t-02442,treatment,revenue,0.0
t-02443,treatment,revenue,0.0
t-02444,treatment,revenue,0.0
t-02445,treatment,revenue,65.19
t-02446,treatment,revenue,0.0
t-02447,treatment,revenue,0.0
t-02448,treatment,revenue,0.0
t-02449,treatment,revenue,0.0
t-02450,treatment,revenue,0.0
t-02451,treatment,revenue,0.0
t-02452,treatment,revenue,0.0
t-02453,treatment,revenue,0.0
t-02454,treatment,revenue,0.0
t-02455,treatment,revenue,0.0
t-02456,treatment,revenue,0.0
t-02457,treatment,revenue,0.0
t-02458,treatment,revenue,0.0
t-02459,treatment,revenue,0.0
t-02460,treatment,revenue,0.0
t-02461,treatment,revenue,58.79
t-02462,treatment,revenue,0.0
t-02463,treatment,revenue,0.0
t-02464,treatment,revenue,0.0
t-02465,treatment,revenue,0.0
t-02466,treatment,revenue,0.0
t-02467,treatment,revenue,0.0
t-02468,treatment,revenue,0.0
t-02469,treatment,revenue,0.0
t-02470,treatment,revenue,0.0
t-02471,treatment,revenue,0.0
t-02472,treatment,revenue,0.0
t-02473,treatment,revenue,0.0
t-02474,treatment,revenue,0.0
t-02475,treatment,revenue,0.0
t-02476,treatment,revenue,0.0
t-02477,treatment,revenue,0.0
t-02478,treatment,revenue,0.0
t-02479,treatment,revenue,27.58
t-02480,treatment,revenue,0.0
t-02481,treatment,revenue,0.0
t-02482,treatment,revenue,0.0
t-02483,treatment,revenue,0.0
t-02484,treatment,revenue,0.0
t-02485,treatment,revenue,0.0
t-02486,treatment,revenue,0.0
t-02487,treatment,revenue,0.0
t-02488,treatment,revenue,0.0
t-02489,treatment,revenue,0.0
t-02490,treatment,revenue,0.0
t-02491,treatment,revenue,0.0
t-02492,treatment,revenue,0.0
t-02493,treatment,revenue,0.0
t-02494,treatment,revenue,0.0
t-02495,treatment,revenue,0.0
t-02496,treatment,revenue,0.0
t-02497,treatment,revenue,0.0
t-02498,treatment,revenue,74.83
t-02499,treatment,revenue,100.05
t-02500,treatment,revenue,72.98
t-02501,treatment,revenue,0.0
t-02502,treatment,revenue,0.0
t-02503,treatment,revenue,0.0
t-02504,treatment,revenue,0.0
t-02505,treatment,revenue,0.0
t-02506,treatment,revenue,0.0
t-02507,treatment,revenue,0.0
t-02508,treatment,revenue,0.0
t-02509,treatment,revenue,42.68
t-02510,treatment,revenue,0.0
t-02511,treatment,revenue,0.0
t-02512,treatment,revenue,0.0
t-02513,treatment,revenue,0.0
t-02514,treatment,revenue,74.66
t-02515,treatment,revenue,0.0
t-02516,treatment,revenue,0.0
t-02517,treatment,revenue,0.0
t-02518,treatment,revenue,0.0
t-02519,treatment,revenue,0.0
t-02520,treatment,revenue,95.96
t-02521,treatment,revenue,0.0
t-02522,treatment,revenue,0.0
t-02523,treatment,revenue,0.0
t-02524,treatment,revenue,0.0
t-02525,treatment,revenue,0.0
t-02526,treatment,revenue,0.0
t-02527,treatment,revenue,0.0
t-02528,treatment,revenue,0.0
t-02529,treatment,revenue,0.0
t-02530,treatment,revenue,0.0
t-02531,treatment,revenue,0.0
t-02532,treatment,revenue,0.0
t-02533,treatment,revenue,0.0
t-02534,treatment,revenue,0.0
t-02535,treatment,revenue,0.0
t-02536,treatment,revenue,90.45
t-02537,treatment,revenue,0.0
t-02538,treatment,revenue,0.0
t-02539,treatment,revenue,0.0
t-02540,treatment,revenue,0.0
t-02541,treatment,revenue,0.0
t-02542,treatment,revenue,0.0
t-02543,treatment,revenue,0.0
t-02544,treatment,revenue,0.0
t-02545,treatment,revenue,0.0
t-02546,treatment,revenue,0.0
t-02547,treatment,revenue,0.0
t-02548,treatment,revenue,0.0
t-02549,treatment,revenue,0.0
t-02550,treatment,revenue,0.0
t-02551,treatment,revenue,0.0
t-02552,treatment,revenue,0.0
t-02553,treatment,revenue,0.0
t-02554,treatment,revenue,0.0
t-02555,treatment,revenue,0.0
t-02556,treatment,revenue,0.0
t-02557,treatment,revenue,0.0
t-02558,treatment,revenue,0.0
t-02559,treatment,revenue,84.95
t-02560,treatment,revenue,0.0
t-02561,treatment,revenue,0.0
t-02562,treatment,revenue,0.0
t-02563,treatment,revenue,0.0
t-02564,treatment,revenue,0.0
t-02565,treatment,revenue,0.0
t-02566,treatment,revenue,0.0
t-02567,treatment,revenue,0.0
t-02568,treatment,revenue,0.0
t-02569,treatment,revenue,26.15
t-02570,treatment,revenue,0.0
t-02571,treatment,revenue,0.0
t-02572,treatment,revenue,0.0
t-02573,treatment,revenue,0.0
t-02574,treatment,revenue,0.0
t-02575,treatment,revenue,0.0
t-02576,treatment,revenue,0.0
t-02577,treatment,revenue,0.0
t-02578,treatment,revenue,64.02
t-02579,treatment,revenue,0.0
t-02580,treatment,revenue,0.0
t-02581,treatment,revenue,0.0
t-02582,treatment,revenue,71.56
t-02583,treatment,revenue,0.0
t-02584,treatment,revenue,0.0
t-02585,treatment,revenue,0.0
t-02586,treatment,revenue,0.0
t-02587,treatment,revenue,0.0
t-02588,treatment,revenue,0.0
t-02589,treatment,revenue,0.0
t-02590,treatment,revenue,0.0
t-02591,treatment,revenue,0.0
t-02592,treatment,revenue,0.0
t-02593,treatment,revenue,0.0
t-02594,treatment,revenue,0.0
t-02595,treatment,revenue,0.0
t-02596,treatment,revenue,0.0
t-02597,treatment,revenue,0.0
t-02598,treatment,revenue,0.0
t-02599,treatment,revenue,0.0
t-02600,treatment,revenue,0.0
t-02601,treatment,revenue,0.0
t-02602,treatment,revenue,0.0
t-02603,treatment,revenue,0.0
t-02604,treatment,revenue,0.0
t-02605,treatment,revenue,85.4
t-02606,treatment,revenue,0.0
t-02607,treatment,revenue,0.0
t-02608,treatment,revenue,0.0
t-02609,treatment,revenue,0.0
t-02610,treatment,revenue,0.0
t-02611,treatment,revenue,0.0
t-02612,treatment,revenue,0.0
t-02613,treatment,revenue,0.0
t-02614,treatment,revenue,0.0
t-02615,treatment,revenue,0.0
t-02616,treatment,revenue,0.0
t-02617,treatment,revenue,0.0
t-02618,treatment,revenue,0.0
t-02619,treatment,revenue,0.0
t-02620,treatment,revenue,0.0
t-02621,treatment,revenue,0.0
t-02622,treatment,revenue,0.0
t-02623,treatment,revenue,0.0
t-02624,treatment,revenue,0.0
t-02625,treatment,revenue,0.0
t-02626,treatment,revenue,0.0
t-02627,treatment,revenue,0.0
t-02628,treatment,revenue,0.0
t-02629,treatment,revenue,0.0
t-02630,treatment,revenue,0.0
t-02631,treatment,revenue,0.0
t-02632,treatment,revenue,0.0
t-02633,treatment,revenue,67.49
t-02634,treatment,revenue,0.0
t-02635,treatment,revenue,0.0
t-02636,treatment,revenue,0.0
t-02637,treatment,revenue,0.0
t-02638,treatment,revenue,0.0
t-02639,treatment,revenue,0.0
t-02640,treatment,revenue,0.0
t-02641,treatment,revenue,0.0
t-02642,treatment,revenue,0.0
t-02643,treatment,revenue,0.0
t-02644,treatment,revenue,0.0
t-02645,treatment,revenue,0.0
t-02646,treatment,revenue,0.0
t-02647,treatment,revenue,0.0
t-02648,treatment,revenue,107.6
t-02649,treatment,revenue,0.0
t-02650,treatment,revenue,0.0
t-02651,treatment,revenue,23.51
t-02652,treatment,revenue,0.0
t-02653,treatment,revenue,0.0
t-02654,treatment,revenue,0.0
t-02655,treatment,revenue,0.0
t-02656,treatment,revenue,68.8
t-02657,treatment,revenue,0.0
t-02658,treatment,revenue,0.0
t-02659,treatment,revenue,0.0
t-02660,treatment,revenue,0.0
t-02661,treatment,revenue,0.0
t-02662,treatment,revenue,66.39
t-02663,treatment,revenue,0.0
t-02664,treatment,revenue,0.0
t-02665,treatment,revenue,0.0
t-02666,treatment,revenue,0.0
t-02667,treatment,revenue,0.0
t-02668,treatment,revenue,0.0
t-02669,treatment,revenue,0.0
t-02670,treatment,revenue,0.0
t-02671,treatment,revenue,0.0
t-02672,treatment,revenue,80.34
t-02673,treatment,revenue,0.0
t-02674,treatment,revenue,107.12
t-02675,treatment,revenue,0.0
t-02676,treatment,revenue,0.0
t-02677,treatment,revenue,0.0
t-02678,treatment,revenue,35.88
t-02679,treatment,revenue,0.0
t-02680,treatment,revenue,0.0
t-02681,treatment,revenue,0.0
t-02682,treatment,revenue,0.0
t-02683,treatment,revenue,0.0
t-02684,treatment,revenue,0.0
t-02685,treatment,revenue,0.0
t-02686,treatment,revenue,105.51
t-02687,treatment,revenue,77.22
t-02688,treatment,revenue,49.19
t-02689,treatment,revenue,0.0
t-02690,treatment,revenue,0.0
t-02691,treatment,revenue,0.0
t-02692,treatment,revenue,0.0
t-02693,treatment,revenue,0.0
t-02694,treatment,revenue,0.0
t-02695,treatment,revenue,0.0
t-02696,treatment,revenue,0.0
t-02697,treatment,revenue,0.0
t-02698,treatment,revenue,0.0
t-02699,treatment,revenue,0.0
t-02700,treatment,revenue,0.0
t-02701,treatment,revenue,0.0
t-02702,treatment,revenue,0.0
t-02703,treatment,revenue,35.55
t-02704,treatment,revenue,58.46
t-02705,treatment,revenue,0.0
t-02706,treatment,revenue,0.0
t-02707,treatment,revenue,0.0
t-02708,treatment,revenue,0.0
t-02709,treatment,revenue,0.0
t-02710,treatment,revenue,0.0
t-02711,treatment,revenue,0.0
t-02712,treatment,revenue,0.0
t-02713,treatment,revenue,60.86
t-02714,treatment,revenue,0.0
t-02715,treatment,revenue,0.0
t-02716,treatment,revenue,0.0
t-02717,treatment,revenue,0.0
t-02718,treatment,revenue,0.0
t-02719,treatment,revenue,0.0
t-02720,treatment,revenue,0.0
t-02721,treatment,revenue,0.0
t-02722,treatment,revenue,0.0
t-02723,treatment,revenue,0.0
t-02724,treatment,revenue,0.0
t-02725,treatment,revenue,0.0
t-02726,treatment,revenue,62.4
t-02727,treatment,revenue,0.0
t-02728,treatment,revenue,0.0
t-02729,treatment,revenue,0.0
t-02730,treatment,revenue,0.0
t-02731,treatment,revenue,0.0
t-02732,treatment,revenue,0.0
t-02733,treatment,revenue,0.0
t-02734,treatment,revenue,40.36
t-02735,treatment,revenue,70.4
t-02736,treatment,revenue,0.0
t-02737,treatment,revenue,0.0
t-02738,treatment,revenue,0.0
t-02739,treatment,revenue,0.0
t-02740,treatment,revenue,0.0
t-02741,treatment,revenue,0.0
t-02742,treatment,revenue,0.0
t-02743,treatment,revenue,44.59
t-02744,treatment,revenue,0.0
t-02745,treatment,revenue,0.0
t-02746,treatment,revenue,92.52
t-02747,treatment,revenue,0.0
t-02748,treatment,revenue,0.0
t-02749,treatment,revenue,115.54
t-02750,treatment,revenue,37.13
t-02751,treatment,revenue,0.0
t-02752,treatment,revenue,0.0
t-02753,treatment,revenue,0.0
t-02754,treatment,revenue,0.0
t-02755,treatment,revenue,0.0
